simulation_id,finalist_1,finalist_2,finalist_pair_key,champion,runner_up,semifinalists,fallback_mapping_used
9162,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9163,Spain,England,England vs Spain,England,Spain,,True
9164,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9165,Spain,England,England vs Spain,Spain,England,,True
9166,Spain,England,England vs Spain,England,Spain,,True
9167,Spain,England,England vs Spain,England,Spain,,True
9168,Spain,England,England vs Spain,Spain,England,,True
9169,Spain,England,England vs Spain,England,Spain,,True
9170,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9171,Spain,England,England vs Spain,England,Spain,,True
9172,Spain,England,England vs Spain,England,Spain,,True
9173,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9174,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9175,Spain,England,England vs Spain,Spain,England,,True
9176,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9177,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9178,Spain,England,England vs Spain,Spain,England,,True
9179,Spain,England,England vs Spain,Spain,England,,True
9180,Spain,England,England vs Spain,Spain,England,,True
9181,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9182,Spain,England,England vs Spain,England,Spain,,True
9183,Spain,England,England vs Spain,Spain,England,,True
9184,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9185,Spain,England,England vs Spain,Spain,England,,True
9186,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9187,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9188,Spain,England,England vs Spain,Spain,England,,True
9189,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9190,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9191,Spain,England,England vs Spain,Spain,England,,True
9192,Spain,England,England vs Spain,England,Spain,,True
9193,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9194,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9195,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9196,Spain,England,England vs Spain,Spain,England,,True
9197,Spain,England,England vs Spain,England,Spain,,True
9198,Spain,England,England vs Spain,England,Spain,,True
9199,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9200,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9201,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9202,Spain,England,England vs Spain,Spain,England,,True
9203,Spain,England,England vs Spain,England,Spain,,True
9204,Spain,England,England vs Spain,Spain,England,,True
9205,Spain,England,England vs Spain,England,Spain,,True
9206,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9207,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9208,Spain,England,England vs Spain,Spain,England,,True
9209,Spain,England,England vs Spain,England,Spain,,True
9210,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9211,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9212,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9213,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9214,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9215,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9216,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9217,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9218,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9219,Spain,England,England vs Spain,England,Spain,,True
9220,Spain,England,England vs Spain,Spain,England,,True
9221,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9222,Spain,England,England vs Spain,England,Spain,,True
9223,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9224,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9225,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9226,Spain,England,England vs Spain,England,Spain,,True
9227,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9228,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9229,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9230,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9231,Spain,England,England vs Spain,Spain,England,,True
9232,Spain,England,England vs Spain,Spain,England,,True
9233,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9234,Spain,England,England vs Spain,Spain,England,,True
9235,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9236,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9237,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9238,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9239,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9240,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9241,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9242,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9243,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9244,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9245,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9246,Spain,England,England vs Spain,England,Spain,,True
9247,Spain,England,England vs Spain,England,Spain,,True
9248,Spain,England,England vs Spain,England,Spain,,True
9249,Spain,England,England vs Spain,England,Spain,,True
9250,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9251,Spain,England,England vs Spain,England,Spain,,True
9252,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9253,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9254,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9255,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9256,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9257,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9258,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9259,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9260,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9261,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9262,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9263,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9264,Spain,England,England vs Spain,Spain,England,,True
9265,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9266,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9267,Spain,England,England vs Spain,England,Spain,,True
9268,Spain,England,England vs Spain,Spain,England,,True
9269,Spain,England,England vs Spain,England,Spain,,True
9270,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9271,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9272,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9273,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9274,Spain,England,England vs Spain,England,Spain,,True
9275,Spain,England,England vs Spain,England,Spain,,True
9276,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9277,Spain,England,England vs Spain,England,Spain,,True
9278,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9279,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9280,Spain,England,England vs Spain,England,Spain,,True
9281,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9282,Spain,England,England vs Spain,Spain,England,,True
9283,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9284,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9285,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9286,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9287,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9288,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9289,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9290,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9291,Spain,England,England vs Spain,England,Spain,,True
9292,Spain,England,England vs Spain,England,Spain,,True
9293,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9294,Spain,England,England vs Spain,Spain,England,,True
9295,Spain,England,England vs Spain,Spain,England,,True
9296,Spain,England,England vs Spain,Spain,England,,True
9297,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9298,Spain,England,England vs Spain,Spain,England,,True
9299,Spain,England,England vs Spain,Spain,England,,True
9300,Spain,England,England vs Spain,Spain,England,,True
9301,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9302,Spain,England,England vs Spain,England,Spain,,True
9303,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9304,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9305,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9306,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9307,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9308,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9309,Spain,England,England vs Spain,England,Spain,,True
9310,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9311,Spain,England,England vs Spain,England,Spain,,True
9312,Spain,England,England vs Spain,England,Spain,,True
9313,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9314,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9315,Spain,England,England vs Spain,England,Spain,,True
9316,Spain,England,England vs Spain,England,Spain,,True
9317,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9318,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9319,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9320,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9321,Spain,England,England vs Spain,Spain,England,,True
9322,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9323,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9324,Spain,England,England vs Spain,England,Spain,,True
9325,Spain,England,England vs Spain,Spain,England,,True
9326,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9327,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9328,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9329,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9330,Spain,England,England vs Spain,Spain,England,,True
9331,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9332,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9333,Spain,England,England vs Spain,Spain,England,,True
9334,Spain,England,England vs Spain,England,Spain,,True
9335,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9336,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9337,Spain,England,England vs Spain,England,Spain,,True
9338,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9339,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9340,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9341,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9342,Spain,England,England vs Spain,Spain,England,,True
9343,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9344,Spain,England,England vs Spain,England,Spain,,True
9345,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9346,Spain,England,England vs Spain,Spain,England,,True
9347,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9348,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9349,Spain,England,England vs Spain,England,Spain,,True
9350,Spain,England,England vs Spain,Spain,England,,True
9351,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9352,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9353,Spain,England,England vs Spain,Spain,England,,True
9354,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9355,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9356,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9357,Spain,England,England vs Spain,Spain,England,,True
9358,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9359,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9360,Spain,England,England vs Spain,Spain,England,,True
9361,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9362,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9363,Spain,England,England vs Spain,England,Spain,,True
9364,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9365,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9366,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9367,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9368,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9369,Spain,England,England vs Spain,England,Spain,,True
9370,Spain,England,England vs Spain,Spain,England,,True
9371,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9372,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9373,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9374,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9375,Spain,England,England vs Spain,Spain,England,,True
9376,Spain,England,England vs Spain,England,Spain,,True
9377,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9378,Spain,England,England vs Spain,England,Spain,,True
9379,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9380,Spain,England,England vs Spain,Spain,England,,True
9381,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9382,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9383,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9384,Spain,England,England vs Spain,England,Spain,,True
9385,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9386,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9387,Spain,England,England vs Spain,Spain,England,,True
9388,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9389,Spain,England,England vs Spain,Spain,England,,True
9390,Spain,England,England vs Spain,Spain,England,,True
9391,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9392,Spain,England,England vs Spain,Spain,England,,True
9393,Spain,England,England vs Spain,Spain,England,,True
9394,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9395,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9396,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9397,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9398,Spain,England,England vs Spain,England,Spain,,True
9399,Spain,England,England vs Spain,Spain,England,,True
9400,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9401,Spain,England,England vs Spain,Spain,England,,True
9402,Spain,England,England vs Spain,Spain,England,,True
9403,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9404,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9405,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9406,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9407,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9408,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9409,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9410,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9411,Spain,England,England vs Spain,England,Spain,,True
9412,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9413,Spain,England,England vs Spain,England,Spain,,True
9414,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9415,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9416,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9417,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9418,Spain,England,England vs Spain,England,Spain,,True
9419,Spain,England,England vs Spain,Spain,England,,True
9420,Spain,England,England vs Spain,Spain,England,,True
9421,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9422,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9423,Spain,England,England vs Spain,Spain,England,,True
9424,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9425,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9426,Spain,England,England vs Spain,Spain,England,,True
9427,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9428,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9429,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9430,Spain,England,England vs Spain,England,Spain,,True
9431,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9432,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9433,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9434,Spain,England,England vs Spain,England,Spain,,True
9435,Spain,England,England vs Spain,Spain,England,,True
9436,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9437,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9438,Spain,England,England vs Spain,Spain,England,,True
9439,Spain,England,England vs Spain,Spain,England,,True
9440,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9441,Spain,England,England vs Spain,England,Spain,,True
9442,Spain,England,England vs Spain,England,Spain,,True
9443,Spain,England,England vs Spain,England,Spain,,True
9444,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9445,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9446,Spain,England,England vs Spain,England,Spain,,True
9447,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9448,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9449,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9450,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9451,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9452,Spain,England,England vs Spain,England,Spain,,True
9453,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9454,Spain,England,England vs Spain,Spain,England,,True
9455,Spain,England,England vs Spain,Spain,England,,True
9456,Spain,England,England vs Spain,Spain,England,,True
9457,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9458,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9459,Spain,England,England vs Spain,England,Spain,,True
9460,Spain,England,England vs Spain,Spain,England,,True
